Var1	Var2	value
538	Whi_5	Gre_8	-1.14383346128242
539	Whi_6	Gre_8	-0.327799015037684
540	Whi_7	Gre_8	-0.501235674823895
562	Whi_2	Whi_1	-0.877723666891632
563	Whi_3	Whi_1	2.6059611418784
564	Whi_4	Whi_1	1.41994553311171
565	Whi_5	Whi_1	1.65389989144893
566	Whi_6	Whi_1	4.66154970452076
567	Whi_7	Whi_1	0.550627857522669
590	Whi_3	Whi_2	-0.0499555998399948
591	Whi_4	Whi_2	-0.465634424006415
592	Whi_5	Whi_2	2.1582979300493
593	Whi_6	Whi_2	2.51569068654374
594	Whi_7	Whi_2	-0.264804798110401
618	Whi_4	Whi_3	1.10393545175858
619	Whi_5	Whi_3	2.17177402333959
620	Whi_6	Whi_3	3.27096283543808
621	Whi_7	Whi_3	0.134036369113957
646	Whi_5	Whi_4	-0.806549528779899
647	Whi_6	Whi_4	2.87483258383496
648	Whi_7	Whi_4	-1.3361538845792
674	Whi_6	Whi_5	1.30753278277254
675	Whi_7	Whi_5	0.231347902256429
702	Whi_7	Whi_6	-0.886855992235882
