	QiY201	QiY202	QiY204	QiY205	QiY206	taxonomy
82ea71b9e8e40aaf8d9307f55ca76c14	0	0	0	0	2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_mirabile
6f04f67c179ea0ab1692ab4898b5aaa0	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Sordariomycetes
df72cfc360b0e117913bdb663700c4b1	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium
eabb51ddfc267d7183d605b9d836ec3b	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
c665c54ece433c314ca2cb9a7fff7fba	0	1	0	0	0	k__Fungi
4fa3876e8266cac8e4f01fd866d68795	4	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Chlorellaceae;g__Apatococcus;s__Apatococcus_sp
b523d1042f83e9a1a5cd2f2062de98ae	3	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales
ce8551ff68c5ced87879a3b6eb0d7966	1	0	0	0	0	k__Rhizaria;p__Cercozoa
90f2967d2d7edc9a5758eeb96ec78830	1	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae
407e5efe8353d1b11ade9c7591f85e54	2	0	0	0	0	k__Fungi
bd2fe25a8e41ce54842b213f380c83fc	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Tricellula;s__Tricellula_aquatica
841246b139b9680b8155c2e5608e9472	0	2	0	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia
0b52ccbf3e52383be7ae387db35030a5	0	2	0	0	0	k__Fungi
4922576462b928bc90a52b1a3d8e83c2	0	2	0	0	0	k__Stramenopila
65f45d17c9bbc42e632887e2a3474cef	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Neobulgaria;s__Neobulgaria_sp
33a4206cbb4a2a3331af7d79d2319516	0	2	0	0	0	k__Eukaryota_kgd_Incertae_sedis
39eb9f6401618262b8cd6f04ac1683fd	0	1	0	0	0	k__Metazoa;p__Annelida
fe4f8115d63af0b9cd4eb4633c53a073	0	3	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Ulvophyceae;o__Ulvophyceae_ord_Incertae_sedis;f__Ulvophyceae_fam_Incertae_sedis;g__Desmochloris;s__Desmochloris_sp
b296ed4ff5215596b15c43d394cbb571	0	1	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Ulvophyceae
116990a0fbbfbc96a036ee2b3b277366	0	1	0	0	0	k__Viridiplantae;p__Chlorophyta
9a5f3b05df765a205d1c3e31d7913be3	0	1	0	0	0	k__Rhizaria;p__Cercozoa
94a0aaa5bd82bf8957714f886863f9a7	0	1	0	0	0	k__Eukaryota_kgd_Incertae_sedis
16aae37efe974d90d12adae90b84cc79	0	3	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_ord_Incertae_sedis;f__Trebouxiophyceae_fam_Incertae_sedis;g__Koliellopsis;s__Koliellopsis_inundata
d72eb31250c666b5bba539a0a4191e8e	0	0	4	0	0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_sp
ea14566d7916b9c050dd75f164f8d3ba	0	0	4	0	0	k__Fungi
d626566692dff9d4d1e24ce519e33197	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora
1272d8bf4a81105b68ec9f541c1d5786	0	0	3	0	0	k__Fungi
f901cbae3c0f9615c4ea6b288df36529	0	0	1	0	0	k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Oligohymenophorea_ord_Incertae_sedis;f__Epistylidae;g__Epistylis;s__Epistylis_sp
948cfd2e8bba146cd07eff1e3fec6997	0	0	4	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium
ae96a13f67e6b0939062d5c2f599646c	0	0	3	0	0	k__Heterolobosa;p__Heterolobosa_phy_Incertae_sedis;c__Heterolobosea;o__Schizopyrenida;f__Vahlkampfiidae;g__Allovahlkampfia;s__Allovahlkampfia_sp
c94444a28979b808b33355d27147c871	0	0	3	0	0	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp
fb2023e66fb8681ece154a2f78912c39	0	0	3	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_fermentans
1e80a3eae6fe5ee933ce9686e8f0453a	0	0	4	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales
74b983abb3bcb2a6eaecd5406baf8ec7	0	0	0	3	0	k__Eukaryota_kgd_Incertae_sedis
3962b79d4255ebade4a836433810c853	0	0	0	2	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus
3385cc0bcaecee3df137de35feb76a24	0	0	0	4	0	k__Eukaryota_kgd_Incertae_sedis
046d12cedbb54645d8825cf520089f10	0	0	0	2	0	k__Rhizaria;p__Cercozoa
df73c7e86a41a34e49fa32808b1bcc90	0	0	0	2	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Staphylotrichum;s__Staphylotrichum_coccosporum
558b65d685ed3c499963ef0925328405	0	0	0	4	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora;s__Hanseniaspora_uvarum
79161205218b9969211073bdedc7f200	0	0	0	3	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriopsis;s__Phaeosphaeriopsis_musae
0ad52385c1e27cc7fd5b749c7ed5fd26	0	0	0	1	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Xeromyces;s__Xeromyces_bisporus
54621ed6a365f6d632faae74625cd914	0	0	0	0	3	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida
9d64ffadd4390a074e903894790fd874	0	0	0	0	1	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11
bc81d351c9d21c965cb877c126d1c712	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tricladiaceae;g__Halenospora;s__Halenospora_varia
93b153f8a44a4e4a3b9d4346aa889dd9	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Sordariomycetes
159cebe723116663acf813dbb237e411	0	0	0	0	1	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Chlorococcum;s__Chlorococcum_sp
3c30533234e687d574f6c2143c452615	0	0	0	0	3	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS08
6ecdc695fa9bb7430f76b3d239752fa1	0	0	0	0	3	k__Fungi;p__Ascomycota
973bcbddac361d662e1fd92263bb01d6	0	0	0	0	1	k__Heterolobosa;p__Heterolobosa_phy_Incertae_sedis;c__Heterolobosea;o__Schizopyrenida;f__Vahlkampfiidae;g__Allovahlkampfia;s__Allovahlkampfia_sp
2a436771ac9f231e53e1185e9e57b690	0	0	0	0	2	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Sampaiozyma;s__Sampaiozyma_sp
680e76eec783b2cd0a498b266c5f85f7	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Plagiostoma
35f577475dd1f2f51b9c683461c7359a	0	0	0	0	1	k__Fungi
69850810fd1e8362a21b5443dc864843	0	0	0	0	2	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Oxytrichidae;g__Cyrtohymena;s__Cyrtohymena_sp
402ecdbbc0f54b89deb498062c9e779f	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pyrenochaetopsidaceae;g__Neopyrenochaeta;s__Neopyrenochaeta_sp
7d9e4df8fdabf6e95afa2c9cd089bd78	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_microscopica
8ab441b7905d2d2e8c4e667f5b59911b	2	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Tremateia;s__Tremateia_sp
a15f2555e26aae0bb3d462a75940ee9a	1	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phlebiopsis;s__Phlebiopsis_sp
a3663ca3c8d4e4303738eba18cc1dcd1	2	0	0	0	0	k__Fungi
f93c6bb4247673a3bfcf07eddba1dfaf	3	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Ulvophyceae;o__Ulotrichales
d3121485b1b6d116e53ce1a157e5629c	0	2	0	0	0	k__Fungi;p__Basidiomycota
57f2fe34c642a12ca940bdd56861bd20	0	2	0	0	0	k__Fungi
ff7b1f828567c6c8f6a79fc9873ededd	0	1	0	0	0	k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Oligohymenophorea_ord_Incertae_sedis;f__Epistylidae;g__Epistylis;s__Epistylis_sp
b2a667de1f4727d64d7551938798975b	0	2	0	0	0	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Brassicales;f__Brassicaceae;g__Isatis;s__Isatis_tinctoria
58d08cf19a45ab6a7e69a2a75e629c47	0	2	0	0	0	k__Alveolata;p__Ciliophora;c__Phyllopharyngea;o__Cyrtophorida;f__Cyrtophorida_fam_Incertae_sedis;g__Trithigmostoma;s__Trithigmostoma_sp
7d154447cef39fb7e8afaab428b4646a	0	1	0	0	0	k__Eukaryota_kgd_Incertae_sedis
637713bb088d75a2f65bc73a6859520b	0	1	0	0	0	k__Fungi;p__Ascomycota
658c294edd0b705c97f3b0079347b3c4	0	2	0	0	0	k__Eukaryota_kgd_Incertae_sedis
037ba457c6db3092e643166c97f3ef6b	0	2	0	0	0	k__Alveolata
d8b369246f8cfe3a8db113175d040eaf	0	2	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Endocarpon;s__Endocarpon_sp
046b1dc78b59c63f5e66fa6dc5a6a932	0	3	0	0	0	k__Alveolata;p__Ciliophora;c__Phyllopharyngea;o__Cyrtophorida;f__Cyrtophorida_fam_Incertae_sedis;g__Trithigmostoma;s__Trithigmostoma_sp
faa998bf44edb69c6a9dae053432d068	0	1	0	0	0	k__Eukaryota_kgd_Incertae_sedis
2acd49394d4e14978d77fbb287c977c7	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae
45e24c61c2de52e5ba312bcac195a996	0	2	0	0	0	k__Eukaryota_kgd_Incertae_sedis
1d87e53648bc203c5f5d6bab2bd9f7b7	0	3	0	0	0	k__Alveolata;p__Ciliophora
bb6d9b40a81f5d427d8c460492f85c8f	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_cordanae
34e58181670979fd0e479e934164484d	0	0	3	0	0	k__Fungi;p__Ascomycota
32cf441bf03c5af20c9190e7d804e032	0	0	3	0	0	k__Fungi;p__Ascomycota
728a477570eb42947e2bc6a853502130	0	0	3	0	0	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Ericales;f__Ericaceae;g__Calluna;s__Calluna_vulgaris
c0815d46516497f83025e75869761f39	0	0	3	0	0	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__Arthrobotrys_thaumasia
cf76e6ed5ea831e6894cfc274e8be25a	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Albifimbria
68a4c341a0ee68d70fb3165f0c1e1b1f	0	0	1	0	0	k__Fungi;p__Ascomycota
14b94c5f323cab88f6f1773e747892cb	0	0	3	0	0	k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Oligohymenophorea_ord_Incertae_sedis;f__Oligohymenophorea_fam_Incertae_sedis;g__Aristerostoma;s__Aristerostoma_sp
bb9af9dec6d6d8dd7ec09309a6e98038	0	0	2	0	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp
874750cc568a984fcfe4e1077556516e	0	0	3	0	0	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_globalpina
ec73387a48634abb28e5bea7a4610156	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis
09ae68e8feced002f044b704625d68fb	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Neodeightonia;s__Neodeightonia_subglobosa
cd8b6b2a23be9bade17d9500715b333e	0	0	0	3	0	k__Stramenopila;p__Ochrophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_gregaria
e3b90a04567d572b4064ff561f181807	0	0	0	1	0	k__Eukaryota_kgd_Incertae_sedis
dca5b4d75e60afbc2ebb474d47f2f9af	0	0	0	2	0	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Pleurostomatida;f__Litonotidae;g__Loxophyllum;s__Loxophyllum_sp
f294a51593a9409eafcc704819dba89d	0	0	0	2	0	k__Stramenopila;p__Ochrophyta;c__Chrysophyceae;o__Chrysophyceae_ord_Incertae_sedis;f__Chrysophyceae_fam_Incertae_sedis;g__Segregatospumella;s__Segregatospumella_sp
8a8342385248b2a2454effd465e6af1c	0	0	0	1	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_jiangxiense
80959868f3ac033eef357b7606be8cdb	0	0	0	3	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex
5545b4578b3da34ff6a6ae2cf6601e26	0	0	0	1	0	k__Eukaryota_kgd_Incertae_sedis
f5e53c6a13503c20eb44d21e8a758ca3	0	0	0	2	0	k__Stramenopila
ed9856e34877411ee50e472d8128579f	0	0	0	0	1	k__Fungi
a7babcced5a78011a8c583a8310fbc07	0	0	0	0	2	k__Eukaryota_kgd_Incertae_sedis
db7e880281e16c6ff9cf2107c62ae299	0	0	0	0	2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae;g__Hyphoderma;s__Hyphoderma_nudicephalum
8abb936b00f6f36bfa7cdae18adc8dea	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Cordana;s__Cordana_bisbyi
eedc0b1b27779544572149c1610583f0	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales
4c5269b1ab56f8e4fed174256782c327	0	0	0	0	2	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae
4f69da1debc7715f310ae0f2e39a6a38	0	0	0	0	1	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiales_fam_Incertae_sedis;g__Sakaguchia;s__Sakaguchia_meli
f9d40e929e19165af7e127b0f2bc522e	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae
9b2733c88f949a37ad4a6e0a19623fa8	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora
cf583f5daee6cf128e5372e1b49b585c	0	0	0	0	2	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae;g__Stichococcus;s__Stichococcus_mirabilis
cfa18775913f8c4228f594fd6c7d8316	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae
1af7b8782e64f119e0136df7a0d97f5a	0	0	0	0	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomyces;s__Powellomyces_sp
521d627266a7aebb509fee9cefaf30c2	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis
a5067dc327801a1475a9b67e31ce65f0	0	0	0	0	2	k__Eukaryota_kgd_Incertae_sedis
3e1ea8e3d80d720ce3fae63f813e6af5	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_kenpeggii
01a79d17837b73e02dd1f2b0e80dd0c9	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Thermoascus;s__Thermoascus_aurantiacus
61dd05b4f50bf3acb735cda58ed33fab	0	0	0	0	2	k__Fungi
92229efa1fc28e052152b6cddbd6dbff	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
6a323e603bc8e74cfa0c3edd78fd5830	0	0	0	0	2	k__Rhizaria;p__Cercozoa
7e149786d5d58eadbeadbf2967f8a3db	0	0	0	0	1	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_ord_Incertae_sedis;f__Trebouxiophyceae_fam_Incertae_sedis;g__Eremochloris;s__Eremochloris_sphaerica
7e48c76e493f3e0c404a7ea841042fa3	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
9f321fc4a72ccca1279a8dc7a1c012cd	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
9e636602106976e6befec1a1a341a25a	2	0	0	0	0	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Hyalorbilia;s__Hyalorbilia_erythrostigma
06bb5055ea900bd325fa443112de417f	2	0	0	0	0	k__Eukaryota_kgd_Incertae_sedis
c98a7d221ca725f9a704c6917ff52bd9	2	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae;g__Stichococcus;s__Stichococcus_bacillaris
627a09fbcbe87ac92659110806f7f3ac	1	0	0	0	0	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales
64bcd62b74de4adad0fa50f1c91a1977	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia
66c0b6e71410e7dc42fcd063129118b8	0	1	0	0	0	k__Fungi
c50a5f0b79cb416c5cdc22faf6ca39df	0	2	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Stephanonectria;s__Stephanonectria_sp
88cf33ee07c585cce57e3e0fca5b75f1	0	2	0	0	0	k__Fungi
44a9aaf18848b5fbfcb03735ad0d82d7	0	1	0	0	0	k__Fungi
5836df15b12469801167338a5c5de35f	0	1	0	0	0	k__Viridiplantae;p__Anthophyta
73791a4eed5294f5c64754e2c2b1a924	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Unguiculariopsis;s__Unguiculariopsis_sp
13c530b5ae14dcb208afc12816186ba8	0	1	0	0	0	k__Metazoa
8dc1bec43955ed4b6afcf658306c6909	0	2	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_rutilum
d8827ec8d6d0f624bdcff450903ef550	0	1	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_hirsuta
98c42505a194e3da980c196e0e60a10c	0	1	0	0	0	k__Fungi
9ea26069e59d04a4194047343bc8e0fd	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Neodevriesia;s__Neodevriesia_sp
ead6ddd50d5c1eb25bbc6b23756bf9b9	0	2	0	0	0	k__Fungi;p__Ascomycota
00c822a196b0cc0871e24d37ccb7c774	0	1	0	0	0	k__Metazoa
ef2382abdef9392e7949bc8611f6303a	0	1	0	0	0	k__Eukaryota_kgd_Incertae_sedis
a3e58859aad1a68849daf2f699d65889	0	1	0	0	0	k__Alveolata;p__Ciliophora;c__Phyllopharyngea;o__Cyrtophorida;f__Cyrtophorida_fam_Incertae_sedis;g__Trithigmostoma;s__Trithigmostoma_sp
49d71353925566e5393b2f613d282c95	0	1	0	0	0	k__Eukaryota_kgd_Incertae_sedis
877d0e9b47dab20147009dc5d691b151	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum
2f63a27d4f50b12d7377a75a989dd31a	0	1	0	0	0	k__Fungi
5aacbe305650dd1d6a4b9e441ec8e7cd	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Laboulbeniomycetes
6b1dd2a74e3d71100360743b4c1a1f4d	0	1	0	0	0	k__Eukaryota_kgd_Incertae_sedis
cf61132ece4dcd99c788aa2dca1ff398	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;s__Hymenoscyphus_tetracladius
733313f654bf362ed2b5dea5786bb5d4	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales
7e36477470c3bb0b770c8bc4bd48b8fa	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae
8acc0064d6a8587cd972b98f7c6156c7	0	0	1	0	0	k__Fungi
06090e5fbf07d6d6046d36b16c01e9d0	0	0	2	0	0	k__Fungi
3b71f25eeca6718a2821ece9efd9755f	0	0	1	0	0	k__Fungi
24e00381d35634e43773fb857d17a45f	0	0	2	0	0	k__Fungi
cfa455910212f19e3f5ddad326b41fc3	0	0	2	0	0	k__Viridiplantae;p__Chlorophyta;c__Ulvophyceae
7290986f684e4360f437debdd1f31623	0	0	1	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
63ac8ef35beefd3ee90cbbb565e42fe8	0	0	2	0	0	k__Alveolata;p__Ciliophora;c__Phyllopharyngea;o__Cyrtophorida;f__Cyrtophorida_fam_Incertae_sedis;g__Trithigmostoma;s__Trithigmostoma_sp
f0c22129376c759c4a7ddfc0d969ce14	0	0	1	0	0	k__Fungi;p__Rozellomycota
61941cfff8da1cc401e2e19fb2e62f3e	0	0	2	0	0	k__Fungi
5c0e44c58a52a42aad79590db430e13e	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetidae_ord_Incertae_sedis;f__Saccharomycetidae_fam_Incertae_sedis
2185814d14717b81db3d554e7e11c74a	0	0	1	0	0	k__Fungi
70159050dc62df972c49dc939b66b9f4	0	0	2	0	0	k__Metazoa
88f1d26cb7bc2e275bdf93765a11a7bb	0	0	2	0	0	k__Fungi
8877f496b98cb213b88720bc9e4c1c8c	0	0	2	0	0	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Rhizopodaceae;g__Rhizopus
16e131969f05c5ec12a92f6bb0645f08	0	0	2	0	0	k__Fungi;p__Ascomycota
8b4ce7b812ba582517a74dc6678b1af9	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
894744ec45ed7b82fa697d6c4905d29b	0	0	2	0	0	k__Fungi
56af7e6a35c6fbc57e446982bd390708	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Abrothallales;f__Abrothallaceae;g__Abrothallus;s__Abrothallus_sp
999e4cac41e1c067e5a02968342cd34a	0	0	1	0	0	k__Fungi
fefafe253c946d6e80591b0fd447e74d	0	0	1	0	0	k__Fungi;p__Ascomycota
df2a4a1c1446fac982c21b69d0b6d0d7	0	0	2	0	0	k__Fungi
4c0935cbe7867f034f4f5207a7f08069	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Yarrowia;s__Yarrowia_lipolytica
a65bf39e4fdfe8f1ae789fc3b928f3bd	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_kiliense
0365c1f0851468f91eecd113775e5a94	0	0	2	0	0	k__Fungi
2cff1e00d10989f6cb06e6211b90fb04	0	0	1	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Diutina;s__Diutina_rugosa
650163fac7dad45f3df431704466e7a6	0	0	2	0	0	k__Viridiplantae;p__Chlorophyta;c__Ulvophyceae
bacb1beeae1cadde6aaee1ab349fbbd6	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus
6d2a4cff0174fc3663aee77e88131360	0	0	2	0	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorosarcinaceae;g__Chlorosarcinopsis;s__Chlorosarcinopsis_sp
746b689d0a96f2698e3fdc1754bb01f1	0	0	1	0	0	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Brassicales;f__Brassicaceae;g__Brassica;s__Brassica_rapa_subsp._oleifera
87bb08385893a80da0ed58078110ce0d	0	0	1	0	0	k__Viridiplantae;p__Chlorophyta;c__Ulvophyceae
62c4e8a5427202a26ac22e7667c31cce	0	0	0	1	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales
93c0ad2b502d5b26d6ec891b49e6a80e	0	0	0	1	0	k__Fungi
a91729360aa28f25c20f4be57eee23ed	0	0	0	1	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae;g__Diplosphaera;s__Diplosphaera_chodatii
735f43d085f9e86c24f86cf0176165e5	0	0	0	2	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Scenedesmaceae;g__Scenedesmus;s__Scenedesmus_armatus
