all_VFG_ID,all_VF_category
VFG010193,Immune_modulation
VFG010194,Immune_modulation
VFG010195,Immune_modulation
VFG010196,Immune_modulation
VFG010197,Immune_modulation
VFG010198,Immune_modulation
VFG010199,Immune_modulation
VFG010200,Immune_modulation
VFG010202,Immune_modulation
VFG010203,Immune_modulation
VFG010207,Immune_modulation
VFG010212,Immune_modulation
VFG010213,Immune_modulation
VFG010214,Immune_modulation
VFG010215,Immune_modulation
VFG010216,Immune_modulation
VFG010217,Immune_modulation
VFG010218,Immune_modulation
VFG010219,Immune_modulation
VFG010221,Immune_modulation
VFG010226,Immune_modulation
VFG010227,Immune_modulation
VFG010228,Immune_modulation
VFG010229,Immune_modulation
VFG010230,Immune_modulation
VFG010231,Immune_modulation
VFG010232,Immune_modulation
VFG010233,Immune_modulation
VFG010235,Immune_modulation
VFG010239,Immune_modulation
VFG010240,Immune_modulation
VFG010241,Immune_modulation
VFG010242,Immune_modulation
VFG010243,Immune_modulation
VFG010244,Immune_modulation
VFG010245,Immune_modulation
VFG010246,Immune_modulation
VFG010247,Immune_modulation
VFG010249,Immune_modulation
VFG010254,Immune_modulation
VFG010255,Immune_modulation
VFG010256,Immune_modulation
VFG010257,Immune_modulation
VFG010258,Immune_modulation
VFG010259,Immune_modulation
VFG010260,Immune_modulation
VFG010261,Immune_modulation
VFG010263,Immune_modulation
VFG010268,Immune_modulation
VFG010270,Immune_modulation
VFG010271,Immune_modulation
VFG010272,Immune_modulation
VFG010273,Immune_modulation
VFG010274,Immune_modulation
VFG010275,Immune_modulation
VFG010276,Immune_modulation
VFG010277,Immune_modulation
VFG010280,Immune_modulation
VFG010282,Immune_modulation
VFG010283,Immune_modulation
VFG010284,Immune_modulation
VFG010285,Immune_modulation
VFG010286,Immune_modulation
VFG010287,Immune_modulation
VFG010288,Immune_modulation
VFG010290,Others
VFG010291,Others
VFG010292,Others
VFG010293,Others
VFG010294,Others
VFG010295,Others
VFG010296,Others
VFG010297,Others
VFG010298,Others
VFG010299,Others
VFG010300,Others
VFG010301,Others
VFG010302,Others
VFG010303,Others
VFG010304,Others
VFG010305,Others
VFG010306,Others
VFG010307,Others
VFG010308,Others
VFG010309,Others
VFG010310,Others
VFG010311,Others
VFG010312,Others
VFG010313,Others
VFG010314,Others
VFG010315,Others
VFG010316,Others
VFG010317,Others
VFG010318,Others
VFG010319,Others
VFG010320,Others
VFG010321,Others
VFG010322,Others
VFG010323,Others
VFG010324,Others
VFG010325,Others
VFG010326,Others
VFG010327,Others
VFG010328,Others
VFG010329,Others
VFG010330,Others
VFG010331,Others
VFG010332,Others
VFG010333,Others
VFG010334,Others
VFG010335,Others
VFG010336,Others
VFG010337,Others
VFG010338,Others
VFG010340,Others
VFG010342,Others
VFG010343,Others
VFG010344,Others
VFG010345,Others
VFG010346,Others
VFG010347,Others
VFG010349,Others
VFG010350,Others
VFG010352,Others
VFG010353,Others
VFG010354,Others
VFG010355,Others
VFG010356,Others
VFG010359,Others
VFG010360,Others
VFG010361,Others
VFG010362,Others
VFG010363,Others
VFG010364,Others
VFG010365,Others
VFG010367,Others
VFG010368,Others
VFG010369,Others
VFG010370,Others
VFG010371,Others
VFG010372,Others
VFG010373,Others
VFG010375,Others
VFG010376,Others
VFG010377,Others
VFG010378,Others
VFG010379,Others
VFG010380,Others
VFG010381,Others
VFG010382,Others
VFG010384,Others
VFG010385,Others
VFG010386,Others
VFG010387,Others
VFG010388,Others
VFG010389,Others
VFG010391,Others
VFG010392,Others
VFG010393,Others
VFG010394,Others
VFG010395,Others
VFG010398,Others
VFG010399,Others
VFG010400,Others
VFG010401,Others
VFG010402,Others
VFG010403,Others
VFG010405,Others
VFG010406,Others
VFG010407,Others
VFG010408,Others
VFG010409,Others
VFG010410,Others
VFG010413,Others
VFG010414,Others
VFG010415,Others
VFG010416,Others
VFG010417,Others
VFG010419,Others
VFG010420,Others
VFG010421,Others
VFG010422,Others
VFG010425,Others
VFG010426,Others
VFG010427,Others
VFG010429,Others
VFG010430,Others
VFG010431,Others
VFG010433,Others
VFG010434,Others
VFG010435,Others
VFG010436,Others
VFG010438,Nutritional___Metabolic_factor
VFG017381,Immune_modulation
VFG017388,Immune_modulation
VFG017402,Effector_delivery_system
VFG017404,Effector_delivery_system
VFG017407,Effector_delivery_system
VFG017413,Effector_delivery_system
VFG017418,Effector_delivery_system
VFG017419,Effector_delivery_system
VFG017421,Effector_delivery_system
VFG017422,Effector_delivery_system
VFG002386,Effector_delivery_system
VFG017459,Nutritional___Metabolic_factor
VFG017469,Nutritional___Metabolic_factor
VFG017475,Stress_survival
VFG017479,Immune_modulation
VFG017480,Immune_modulation
VFG017486,Immune_modulation
VFG017487,Immune_modulation
VFG017488,Immune_modulation
VFG017489,Immune_modulation
VFG017490,Immune_modulation
VFG017491,Immune_modulation
VFG017492,Immune_modulation
VFG017512,Nutritional___Metabolic_factor
VFG017526,Immune_modulation
VFG017538,Effector_delivery_system
VFG017539,Effector_delivery_system
VFG017543,Effector_delivery_system
VFG017544,Effector_delivery_system
VFG017545,Effector_delivery_system
VFG017547,Effector_delivery_system
VFG017551,Effector_delivery_system
VFG017555,Effector_delivery_system
VFG017561,Effector_delivery_system
VFG017563,Effector_delivery_system
VFG017572,Effector_delivery_system
VFG017575,Effector_delivery_system
VFG017576,Effector_delivery_system
VFG017577,Effector_delivery_system
VFG017580,Effector_delivery_system
VFG017583,Effector_delivery_system
VFG017585,Effector_delivery_system
VFG017586,Effector_delivery_system
VFG017587,Effector_delivery_system
VFG017591,Effector_delivery_system
VFG017596,Effector_delivery_system
VFG017602,Effector_delivery_system
VFG017605,Effector_delivery_system
VFG017606,Effector_delivery_system
VFG017614,Effector_delivery_system
VFG017622,Immune_modulation
VFG017624,Immune_modulation
VFG017625,Antimicrobial_activity___Competitive_advantage
VFG017626,Antimicrobial_activity___Competitive_advantage
VFG017630,Antimicrobial_activity___Competitive_advantage
VFG017631,Antimicrobial_activity___Competitive_advantage
VFG017634,Antimicrobial_activity___Competitive_advantage
VFG017639,Antimicrobial_activity___Competitive_advantage
VFG017645,Antimicrobial_activity___Competitive_advantage
VFG017647,Antimicrobial_activity___Competitive_advantage
VFG002389,Effector_delivery_system
VFG017650,Effector_delivery_system
VFG017651,Effector_delivery_system
VFG017652,Effector_delivery_system
VFG017655,Immune_modulation
VFG017662,Immune_modulation
VFG017664,Immune_modulation
VFG017665,Others
VFG017670,Others
VFG017683,Others
VFG017686,Others
VFG017688,Others
VFG017689,Nutritional___Metabolic_factor
VFG017690,Nutritional___Metabolic_factor
VFG017691,Nutritional___Metabolic_factor
VFG017692,Nutritional___Metabolic_factor
VFG017693,Nutritional___Metabolic_factor
VFG017697,Nutritional___Metabolic_factor
VFG017698,Effector_delivery_system
VFG002390,Effector_delivery_system
VFG017706,Effector_delivery_system
VFG017707,Effector_delivery_system
VFG017708,Effector_delivery_system
VFG017709,Effector_delivery_system
VFG017710,Effector_delivery_system
VFG017711,Effector_delivery_system
VFG002391,Effector_delivery_system
VFG017717,Effector_delivery_system
VFG017719,Effector_delivery_system
VFG017720,Effector_delivery_system
VFG017721,Effector_delivery_system
VFG017722,Effector_delivery_system
VFG017723,Effector_delivery_system
VFG017724,Effector_delivery_system
VFG002392,Effector_delivery_system
VFG017732,Effector_delivery_system
VFG021800,Nutritional___Metabolic_factor
VFG021805,Nutritional___Metabolic_factor
VFG021806,Nutritional___Metabolic_factor
VFG021807,Nutritional___Metabolic_factor
VFG021808,Nutritional___Metabolic_factor
VFG021809,Nutritional___Metabolic_factor
VFG001393,Nutritional___Metabolic_factor
VFG021818,Nutritional___Metabolic_factor
VFG021819,Nutritional___Metabolic_factor
VFG021820,Nutritional___Metabolic_factor
VFG021821,Nutritional___Metabolic_factor
VFG021822,Nutritional___Metabolic_factor
VFG021823,Nutritional___Metabolic_factor
VFG021827,Nutritional___Metabolic_factor
VFG021832,Nutritional___Metabolic_factor
VFG021833,Nutritional___Metabolic_factor
VFG021834,Nutritional___Metabolic_factor
VFG021835,Nutritional___Metabolic_factor
VFG021836,Nutritional___Metabolic_factor
VFG021839,Nutritional___Metabolic_factor
VFG021840,Nutritional___Metabolic_factor
VFG021845,Nutritional___Metabolic_factor
VFG021846,Nutritional___Metabolic_factor
VFG021847,Nutritional___Metabolic_factor
VFG021848,Nutritional___Metabolic_factor
VFG021849,Nutritional___Metabolic_factor
VFG021850,Nutritional___Metabolic_factor
VFG021851,Nutritional___Metabolic_factor
VFG021854,Nutritional___Metabolic_factor
VFG021855,Nutritional___Metabolic_factor
VFG021856,Nutritional___Metabolic_factor
VFG021857,Nutritional___Metabolic_factor
VFG021858,Nutritional___Metabolic_factor
VFG021859,Nutritional___Metabolic_factor
VFG021860,Nutritional___Metabolic_factor
VFG021861,Nutritional___Metabolic_factor
VFG021863,Effector_delivery_system
VFG021865,Effector_delivery_system
VFG021867,Effector_delivery_system
VFG021868,Effector_delivery_system
VFG021869,Effector_delivery_system
VFG021870,Effector_delivery_system
VFG021871,Effector_delivery_system
VFG021872,Effector_delivery_system
VFG021873,Effector_delivery_system
VFG021876,Effector_delivery_system
VFG021880,Effector_delivery_system
VFG021881,Effector_delivery_system
VFG021882,Effector_delivery_system
VFG021883,Effector_delivery_system
VFG021884,Effector_delivery_system
VFG021885,Effector_delivery_system
VFG021888,Effector_delivery_system
VFG021890,Effector_delivery_system
VFG021891,Effector_delivery_system
VFG021892,Effector_delivery_system
VFG021893,Effector_delivery_system
VFG021895,Effector_delivery_system
VFG021900,Effector_delivery_system
VFG021901,Effector_delivery_system
VFG021902,Effector_delivery_system
VFG021903,Effector_delivery_system
VFG021904,Effector_delivery_system
VFG021905,Effector_delivery_system
VFG021908,Effector_delivery_system
VFG021910,Effector_delivery_system
VFG021913,Effector_delivery_system
VFG021915,Effector_delivery_system
VFG021916,Effector_delivery_system
VFG021917,Effector_delivery_system
VFG021918,Effector_delivery_system
VFG021920,Effector_delivery_system
VFG021923,Effector_delivery_system
VFG021926,Effector_delivery_system
VFG021929,Effector_delivery_system
VFG021930,Effector_delivery_system
VFG021931,Effector_delivery_system
VFG021935,Effector_delivery_system
VFG021938,Effector_delivery_system
VFG021939,Effector_delivery_system
VFG021945,Effector_delivery_system
VFG021946,Effector_delivery_system
VFG021947,Effector_delivery_system
VFG021950,Effector_delivery_system
VFG021953,Effector_delivery_system
VFG021954,Effector_delivery_system
VFG021955,Effector_delivery_system
VFG021959,Effector_delivery_system
VFG021961,Effector_delivery_system
VFG021963,Effector_delivery_system
VFG021969,Effector_delivery_system
VFG021971,Effector_delivery_system
VFG021972,Effector_delivery_system
VFG021977,Effector_delivery_system
VFG021979,Effector_delivery_system
VFG021983,Effector_delivery_system
VFG021985,Effector_delivery_system
VFG021987,Effector_delivery_system
VFG021988,Effector_delivery_system
VFG021990,Effector_delivery_system
VFG021992,Effector_delivery_system
VFG021993,Effector_delivery_system
VFG021995,Effector_delivery_system
VFG022001,Effector_delivery_system
VFG022003,Effector_delivery_system
VFG022004,Effector_delivery_system
VFG022009,Effector_delivery_system
VFG022010,Effector_delivery_system
VFG022014,Effector_delivery_system
VFG022017,Effector_delivery_system
VFG022018,Effector_delivery_system
VFG022019,Effector_delivery_system
VFG022024,Effector_delivery_system
VFG022025,Effector_delivery_system
VFG022026,Effector_delivery_system
VFG022027,Effector_delivery_system
VFG022028,Effector_delivery_system
VFG022029,Effector_delivery_system
VFG022030,Effector_delivery_system
VFG022031,Effector_delivery_system
VFG022032,Effector_delivery_system
VFG022033,Effector_delivery_system
VFG022035,Effector_delivery_system
VFG022040,Effector_delivery_system
VFG022041,Effector_delivery_system
VFG022042,Effector_delivery_system
VFG022043,Effector_delivery_system
VFG022044,Effector_delivery_system
VFG022045,Effector_delivery_system
VFG022046,Effector_delivery_system
VFG022047,Effector_delivery_system
VFG022048,Effector_delivery_system
VFG022050,Effector_delivery_system
VFG022051,Effector_delivery_system
VFG022055,Effector_delivery_system
VFG022056,Effector_delivery_system
VFG022057,Effector_delivery_system
VFG022058,Effector_delivery_system
VFG022059,Effector_delivery_system
VFG022060,Effector_delivery_system
VFG022061,Effector_delivery_system
VFG022062,Effector_delivery_system
VFG022066,Effector_delivery_system
VFG022071,Effector_delivery_system
VFG022072,Effector_delivery_system
VFG022073,Effector_delivery_system
VFG022074,Effector_delivery_system
VFG022075,Effector_delivery_system
VFG022076,Effector_delivery_system
VFG022077,Effector_delivery_system
VFG022078,Effector_delivery_system
VFG022082,Effector_delivery_system
VFG022087,Effector_delivery_system
VFG022088,Effector_delivery_system
VFG022089,Effector_delivery_system
VFG022090,Effector_delivery_system
VFG022091,Effector_delivery_system
VFG022092,Effector_delivery_system
VFG022093,Effector_delivery_system
VFG022094,Effector_delivery_system
VFG022095,Effector_delivery_system
VFG022098,Effector_delivery_system
VFG022103,Effector_delivery_system
VFG022105,Effector_delivery_system
VFG022106,Effector_delivery_system
VFG022107,Effector_delivery_system
VFG022108,Effector_delivery_system
VFG022109,Effector_delivery_system
VFG022110,Effector_delivery_system
VFG022114,Effector_delivery_system
VFG022119,Effector_delivery_system
VFG022120,Effector_delivery_system
VFG022121,Effector_delivery_system
VFG022122,Effector_delivery_system
VFG022123,Effector_delivery_system
VFG022124,Effector_delivery_system
VFG022125,Effector_delivery_system
VFG022126,Effector_delivery_system
VFG022127,Effector_delivery_system
VFG022130,Effector_delivery_system
VFG022133,Effector_delivery_system
VFG022135,Effector_delivery_system
VFG022136,Effector_delivery_system
VFG022137,Effector_delivery_system
VFG022138,Effector_delivery_system
VFG022139,Effector_delivery_system
VFG022140,Effector_delivery_system
VFG022141,Effector_delivery_system
VFG022142,Effector_delivery_system
VFG022143,Effector_delivery_system
VFG022144,Effector_delivery_system
VFG022146,Effector_delivery_system
VFG022151,Effector_delivery_system
VFG022152,Effector_delivery_system
VFG022153,Effector_delivery_system
VFG022154,Effector_delivery_system
VFG022155,Effector_delivery_system
VFG022156,Effector_delivery_system
VFG022157,Effector_delivery_system
VFG022158,Effector_delivery_system
VFG022161,Effector_delivery_system
VFG022162,Effector_delivery_system
VFG022168,Effector_delivery_system
VFG022169,Effector_delivery_system
VFG022170,Effector_delivery_system
VFG022171,Effector_delivery_system
VFG022172,Effector_delivery_system
VFG022173,Effector_delivery_system
VFG022174,Effector_delivery_system
VFG022175,Effector_delivery_system
VFG022177,Effector_delivery_system
VFG022183,Effector_delivery_system
VFG022185,Effector_delivery_system
VFG022186,Effector_delivery_system
VFG022187,Effector_delivery_system
VFG022188,Effector_delivery_system
VFG022189,Effector_delivery_system
VFG022190,Effector_delivery_system
VFG022193,Effector_delivery_system
VFG022199,Effector_delivery_system
VFG022200,Effector_delivery_system
VFG022201,Effector_delivery_system
VFG022202,Effector_delivery_system
VFG022203,Effector_delivery_system
VFG022204,Effector_delivery_system
VFG022205,Effector_delivery_system
VFG022206,Effector_delivery_system
VFG022208,Effector_delivery_system
VFG022211,Effector_delivery_system
VFG022214,Effector_delivery_system
VFG022215,Effector_delivery_system
VFG022216,Effector_delivery_system
VFG022217,Effector_delivery_system
VFG022218,Effector_delivery_system
VFG022219,Effector_delivery_system
VFG022220,Effector_delivery_system
VFG022221,Effector_delivery_system
VFG022223,Effector_delivery_system
VFG022224,Effector_delivery_system
VFG022226,Effector_delivery_system
VFG022227,Effector_delivery_system
VFG022230,Effector_delivery_system
VFG022231,Effector_delivery_system
VFG022232,Effector_delivery_system
VFG022233,Effector_delivery_system
VFG022234,Effector_delivery_system
VFG022235,Effector_delivery_system
VFG022236,Effector_delivery_system
VFG022237,Effector_delivery_system
VFG022241,Effector_delivery_system
VFG022243,Effector_delivery_system
VFG022244,Effector_delivery_system
VFG022245,Effector_delivery_system
VFG022246,Effector_delivery_system
VFG022247,Effector_delivery_system
VFG022249,Effector_delivery_system
VFG022255,Effector_delivery_system
VFG022256,Effector_delivery_system
VFG022257,Effector_delivery_system
VFG022258,Effector_delivery_system
VFG022259,Effector_delivery_system
VFG022260,Effector_delivery_system
VFG022261,Effector_delivery_system
VFG022262,Effector_delivery_system
VFG022264,Effector_delivery_system
VFG022270,Effector_delivery_system
VFG022271,Effector_delivery_system
VFG022272,Effector_delivery_system
VFG022273,Effector_delivery_system
VFG022274,Effector_delivery_system
VFG022275,Effector_delivery_system
VFG022276,Effector_delivery_system
VFG022280,Effector_delivery_system
VFG022286,Effector_delivery_system
VFG022287,Effector_delivery_system
VFG022288,Effector_delivery_system
VFG022289,Effector_delivery_system
VFG022290,Effector_delivery_system
