Var1	Var2	value
422	Gre_5	Gre_4	-0.381826643706992
423	Gre_6	Gre_4	-0.200198037699336
424	Gre_7	Gre_4	1.64596821430709
425	Gre_8	Gre_4	0.929895151858532
426	Whi_1	Gre_4	0.714761905225813
427	Whi_2	Gre_4	0.766153925610809
428	Whi_3	Gre_4	0.718651826855975
429	Whi_4	Gre_4	-0.405952007983724
430	Whi_5	Gre_4	0.108315941599208
431	Whi_6	Gre_4	4.4840068028076
432	Whi_7	Gre_4	-0.508544689016852
450	Gre_6	Gre_5	-0.206012906467416
451	Gre_7	Gre_5	3.90058470281183
452	Gre_8	Gre_5	2.99578371468709
453	Whi_1	Gre_5	0.322148306667697
454	Whi_2	Gre_5	1.10172074407739
455	Whi_3	Gre_5	3.16015643097521
456	Whi_4	Gre_5	0.121464829028729
457	Whi_5	Gre_5	-0.315586908540767
458	Whi_6	Gre_5	5.70439528236401
459	Whi_7	Gre_5	0.378091102632098
478	Gre_7	Gre_6	2.08860790765515
479	Gre_8	Gre_6	0.648986785900538
480	Whi_1	Gre_6	0.165860195317969
481	Whi_2	Gre_6	0.942131164577444
482	Whi_3	Gre_6	1.07794698829715
483	Whi_4	Gre_6	-0.284080763557216
484	Whi_5	Gre_6	-0.577027157122224
485	Whi_6	Gre_6	1.34109894999649
486	Whi_7	Gre_6	-0.877848033767924
506	Gre_8	Gre_7	1.16159324585778
507	Whi_1	Gre_7	2.39970738572739
508	Whi_2	Gre_7	1.15153543352727
509	Whi_3	Gre_7	0.306012051454733
510	Whi_4	Gre_7	-0.900561295898975
511	Whi_5	Gre_7	0.556710801647701
512	Whi_6	Gre_7	1.24912345646407
513	Whi_7	Gre_7	-0.966470668980906
534	Whi_1	Gre_8	2.74683929532156
535	Whi_2	Gre_8	1.54113828650702
536	Whi_3	Gre_8	0.879843092724095
537	Whi_4	Gre_8	-0.638833956479787
538	Whi_5	Gre_8	-0.553969256934084
539	Whi_6	Gre_8	0.335921381447624
540	Whi_7	Gre_8	-0.160889910588441
562	Whi_2	Whi_1	0.478723766588148
563	Whi_3	Whi_1	3.72415651283084
564	Whi_4	Whi_1	0.919540989167031
565	Whi_5	Whi_1	1.4641864974705
566	Whi_6	Whi_1	5.47959548333645
567	Whi_7	Whi_1	1.9745140174354
590	Whi_3	Whi_2	-0.282153000058047
591	Whi_4	Whi_2	-0.613109828258638
