Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3	Taxonomy
ASV_2165	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	4	5	0	6	2	1	0	1	1	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781,s:uncultured_bacterium
ASV_2166	4	3	1	2	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	8	3	3	0	1	2	4	1	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:Actinoplanes
ASV_2167	0	0	0	0	0	0	0	0	0	0	0	0	4	18	9	0	8	28	1	0	0	2	2	0	2	1	8	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Mucilaginibacter
ASV_2168	0	0	0	1	0	0	6	7	1	0	3	1	4	0	0	0	0	1	0	0	0	1	3	3	0	0	0	d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:uncultured,s:uncultured_bacterium
ASV_2169	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	5	0	1	6	0	0	0	2	8	2	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,s:uncultured_bacterium
ASV_217	12	2	19	0	1	0	0	0	0	2	1	0	4	3	6	0	1	3	57	9	8	46	27	27	26	13	26	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:Spirilliplanes,s:uncultured_bacterium
ASV_2170	0	5	0	0	3	0	2	0	0	2	0	1	0	0	2	0	48	1	0	3	4	0	0	0	0	3	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,s:Brevundimonas_sp.
ASV_2171	0	0	0	1	0	0	0	1	0	0	0	0	0	0	11	0	0	25	4	1	9	2	2	0	2	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_2172	9	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Euzebyales,f:Euzebyaceae,g:uncultured,s:uncultured_bacterium
ASV_2173	0	0	0	0	0	0	3	2	0	0	2	0	1	1	2	0	0	0	0	0	2	2	7	10	0	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_2174	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	2	0	1	1	10	3	0	1	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Actinomycetospora,s:Actinomycetospora_sp.
ASV_2175	0	0	0	3	6	0	0	1	0	2	0	3	0	0	0	0	35	3	1	0	0	0	1	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,s:Brevundimonas_sp.
ASV_2176	0	1	1	0	0	0	0	0	0	0	2	0	4	0	0	0	0	1	1	2	0	3	3	6	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Microvirga,s:Microvirga_aerilata
ASV_2177	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	12	0	0	0	0	7	0	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:uncultured_bacterium
ASV_2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_2179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	2	14	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Modestobacter,s:uncultured_bacterium
ASV_218	3	5	6	0	0	0	0	0	11	0	1	1	0	0	3	0	0	1	1	8	5	0	0	0	128	18	33	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Aureimonas,s:uncultured_bacterium
ASV_2180	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	14	4	4	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Pyrinomonadales,f:Pyrinomonadaceae,g:RB41,s:uncultured_bacterium
ASV_2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	2	1	9	1	3	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_2182	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	5	6	0	0	1	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:67-14,s:uncultured_bacterium
ASV_2183	2	1	2	4	3	0	2	2	1	1	4	2	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	d:Bacteria,p:Firmicutes,c:Clostridia,o:Lachnospirales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_Clostridiales
ASV_2184	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	7	0	0	1	1	6	2	2	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45
ASV_2185	0	0	0	0	0	0	3	2	1	2	1	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Blastococcus,s:Blastococcus_colisei
ASV_2186	4	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	2	0	0	0	6	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:uncultured,s:uncultured_Chelatococcus
ASV_2187	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	4	4	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Klenkia,s:Klenkia_terrae
ASV_2188	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	5	4	7	1	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	8	0	0	0	1	7	1	d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:Tundrisphaera,s:uncultured_bacterium
ASV_219	4	5	3	4	0	2	29	30	5	22	9	50	3	4	13	0	5	8	4	11	14	5	6	10	4	6	2	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:Nocardioides_sp.
ASV_2190	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:uncultured,s:uncultured_bacterium
ASV_2191	0	1	0	0	0	0	0	1	13	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:uncultured,s:uncultured_bacterium
ASV_2192	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	26	d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:Tepidisphaeraceae,g:Tepidisphaeraceae,s:uncultured_bacterium
ASV_2193	0	8	0	0	0	12	6	0	1	0	1	0	0	0	0	0	0	0	0	4	1	0	1	0	3	2	1	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus_kokeshiiformis
ASV_2194	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Phycisphaerales,f:Phycisphaeraceae,g:SM1A02,s:uncultured_bacterium
ASV_2195	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:AKYG1722,g:AKYG1722,s:uncultured_Sphaerobacteraceae
ASV_2196	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Gemmatimonadota,c:Longimicrobia,o:Longimicrobiales,f:Longimicrobiaceae,g:Longimicrobium,s:uncultured_bacterium
ASV_2197	0	0	0	0	0	0	6	14	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:Spirilliplanes,s:uncultured_bacterium
ASV_2198	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	7	1	0	2	d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:WD2101_soil_group,s:uncultured_bacterium
ASV_2199	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:Aliterella,s:uncultured_bacterium
ASV_22	63	217	73	142	142	298	0	3	4	1	0	0	0	1	1	0	0	1	3	15	6	1	3	0	8	8	5	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,s:uncultured_bacterium
ASV_220	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	20	93	88	0	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:uncultured,s:uncultured_bacterium
ASV_2200	0	1	0	0	0	0	2	1	0	0	0	0	6	0	0	0	0	0	0	0	2	4	2	6	0	1	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_2201	0	0	0	0	0	0	1	0	0	1	1	1	6	0	1	0	1	0	2	3	5	2	1	2	1	0	1	d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:Haliangium,s:uncultured_bacterium
ASV_2202	0	1	0	0	0	0	0	0	0	0	0	0	0	35	1	0	0	5	5	2	2	0	0	0	4	3	1	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:uncultured,s:uncultured_bacterium
ASV_2203	0	2	0	0	0	0	0	0	0	0	3	0	3	9	2	0	3	0	1	0	2	1	2	2	0	0	7	d:Bacteria,p:Bdellovibrionota,c:Oligoflexia,o:Oligoflexales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_2204	0	0	0	0	0	0	0	0	0	0	0	0	2	18	1	0	0	0	2	0	0	16	4	1	0	0	0	d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:BIrii41,g:BIrii41,s:metagenome
ASV_2205	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	1	7	7	9	0	0	0	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Roseisolibacter,s:Roseisolibacter_agri
ASV_2206	1	0	0	0	0	0	0	1	0	2	0	2	0	16	0	0	26	0	1	1	1	0	0	0	11	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Methylopilaceae,g:uncultured,s:uncultured_bacterium
ASV_2207	0	0	0	0	0	0	0	0	10	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Pyrinomonadales,f:Pyrinomonadaceae,g:RB41,s:uncultured_bacterium
ASV_2208	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	1	12	1	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,s:Massilia_sp.
ASV_2209	0	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	7	0	0	0	0	5	3	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:Actinoplanes,s:uncultured_bacterium
ASV_221	86	45	47	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	0	2	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	5	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae
ASV_2211	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	1	14	5	3	1	0	0	0	0	9	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Corynebacteriales,f:Mycobacteriaceae,g:Mycobacterium
ASV_2212	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,s:uncultured_bacterium
ASV_2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Candidatus_Kaiserbacteria,f:Candidatus_Kaiserbacteria,g:Candidatus_Kaiserbacteria,s:uncultured_bacterium
ASV_2214	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	10	0	5	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s:uncultured_bacterium
ASV_2215	1	9	2	0	0	0	1	0	1	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Coleofasciculaceae,g:uncultured,s:uncultured_bacterium
ASV_2216	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	11	1	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_2217	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:Chroococcidiopsis_SAG_2023
ASV_2218	3	2	3	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_2219	0	0	0	0	4	0	4	2	0	3	7	0	0	1	0	0	0	0	0	0	0	6	3	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_222	0	0	0	75	0	68	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	24	0	3	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,g:uncultured,s:uncultured_bacterium
ASV_2220	5	3	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	3	1	0	0	0	3	1	0	d:Bacteria,p:Actinobacteriota,c:Rubrobacteria,o:Rubrobacterales,f:Rubrobacteriaceae,g:Rubrobacter,s:uncultured_actinobacterium
ASV_2221	11	2	13	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ASV_2222	1	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:CENA359,s:uncultured_bacterium
ASV_2223	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	12	0	0	2	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:uncultured,s:uncultured_bacterium
ASV_2224	0	2	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	3	6	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_2225	0	0	2	4	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Devosiaceae,g:Devosia,s:uncultured_bacterium
ASV_2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	4	0	1	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Pseudonocardia,s:Pseudonocardia_sp.
ASV_2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	11	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_2228	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Gemmatales,f:Gemmataceae,g:uncultured,s:uncultured_bacterium
ASV_2229	0	0	0	0	0	0	15	4	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:uncultured,s:uncultured_bacterium
ASV_223	6	11	5	0	0	0	20	15	2	12	35	33	2	15	7	12	0	5	0	0	2	17	21	10	1	0	2	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:uncultured,s:uncultured_bacterium
ASV_2230	0	0	0	0	0	0	2	6	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45
ASV_2231	0	0	0	0	0	0	4	4	4	9	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Chloroplast,f:Chloroplast,g:Chloroplast,s:Stichococcus_bacillaris
ASV_2232	0	0	0	0	0	0	0	0	13	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_2233	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Chloroplast,f:Chloroplast,g:Chloroplast,s:uncultured_eukaryote
ASV_2234	0	2	1	0	0	0	3	1	0	6	0	9	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_ANT.L52.2,s:uncultured_bacterium
ASV_2235	1	0	0	0	0	0	2	1	0	0	1	2	8	1	0	0	0	1	1	0	1	2	1	1	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_2236	2	1	0	1	0	0	0	0	0	0	0	3	5	0	0	0	0	1	4	6	4	0	2	4	5	1	3	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:AKYG1722,g:AKYG1722,s:uncultured_Sphaerobacteraceae
ASV_2237	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	9	8	0	0	0	d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Candidatus_Udaeobacter,s:uncultured_bacterium
ASV_2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	5	8	0	0	0	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Edaphobaculum,s:metagenome
ASV_2239	1	0	0	0	0	1	0	0	0	0	0	0	1	4	8	0	8	6	0	2	6	0	0	0	3	0	3	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Taibaiella,s:uncultured_bacterium
ASV_224	0	3	2	43	81	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_soil
ASV_2240	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	1	6	2	4	0	1	5	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_Sphingomonas
ASV_2241	0	0	3	0	0	0	0	2	0	0	0	0	0	0	17	0	0	3	2	4	7	0	0	0	0	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_2242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	4	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:uncultured,s:uncultured_bacterium
ASV_2243	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	5	3	0	0	0	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:uncultured,s:uncultured_bacterium
ASV_2244	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	4	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Pseudonocardia,s:Pseudonocardia_profundimaris
ASV_2245	10	6	7	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	4	3	1	0	0	0	3	0	0	d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:Haliangium,s:uncultured_delta
ASV_2246	1	19	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	1	0	0	d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:uncultured,s:uncultured_Planctomycetales
ASV_2247	3	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	1	0	0	1	0	0	0	2	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:PMMR1,s:uncultured_bacterium
ASV_2248	0	2	8	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_2249	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	d:Bacteria,p:Myxococcota,c:Myxococcia,o:Myxococcales,f:Myxococcaceae,g:Archangium,s:Vitiosangium_sp.
ASV_225	3	6	4	0	0	0	13	19	0	8	9	16	0	0	1	0	0	0	2	6	16	41	22	31	7	2	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Pseudonocardia
ASV_2250	4	3	3	0	0	0	0	0	0	0	0	0	3	2	2	0	0	1	3	1	2	0	0	0	6	1	1	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:Dactylosporangium,s:uncultured_bacterium
ASV_2251	10	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Euzebyales,f:Euzebyaceae,g:uncultured,s:uncultured_bacterium
ASV_2252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	2	4	12	1	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Microvirga,s:uncultured_bacterium
ASV_2253	1	6	2	0	0	0	0	0	0	0	0	0	0	1	5	0	0	1	3	5	2	0	0	0	0	1	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:uncultured,s:uncultured_bacterium
ASV_2254	0	0	0	0	8	1	0	0	0	1	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Rubrobacteria,o:Rubrobacterales,f:Rubrobacteriaceae,g:Rubrobacter,s:uncultured_bacterium
ASV_2255	3	0	3	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	3	2	1	1	5	4	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:PMMR1,s:uncultured_bacterium
ASV_2256	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	4	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Thalassobaculales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_2257	2	0	0	1	0	0	0	1	0	0	1	7	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
