Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3	Taxonomy
ASV_491	0	7	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA
ASV_492	0	0	0	34	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_sp
ASV_493	0	9	9	8	0	8	0	0	0	2	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Setophaeosphaeria,s:Setophaeosphaeria_badalingensis
ASV_494	0	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA
ASV_495	0	20	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	31	0	6	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium_tricinctum
ASV_496	0	0	0	0	0	0	14	22	0	12	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_497	0	0	0	0	0	0	3	7	0	14	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_498	0	0	0	2	1	0	0	0	0	1	0	1	0	1	2	0	0	0	0	2	0	3	2	0	20	1	10	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria_phoenicicola
ASV_499	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	5	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreales_fam_Incertae_sedis,g:Hypocreales_gen_Incertae_sedis,s:Hypocreales_sp
ASV_5	337	57	63	2	0	0	3	0	1	3	0	0	1	22	152	88	17	28	104	128	53	86	101	45	1211	5949	731	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora_olivacea
ASV_50	0	0	0	0	0	0	0	0	0	0	0	0	25	8	45	1	1	28	11	6	8	437	16	16	7	133	59	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cuniculitremaceae,g:Kockovaella,s:Kockovaella_lichenicola
ASV_500	1	2	5	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	2	1	5	4	23	NA
ASV_501	4	20	18	1	0	0	0	0	0	0	0	0	1	0	13	1	0	4	1	4	1	0	0	0	8	2	1	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideomycetes_ord_Incertae_sedis,f:Dothideomycetes_fam_Incertae_sedis,g:Dothideomycetes_gen_Incertae_sedis,s:Dothideomycetes_sp
ASV_502	0	0	0	0	0	0	0	1	0	34	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Herpotrichiellaceae_gen_Incertae_sedis,s:Herpotrichiellaceae_sp
ASV_503	0	0	0	0	0	0	13	18	0	17	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_504	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	3	14	16	1	0	4	13	0	0	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Leprocaulales,f:Leprocaulaceae,g:Leprocaulon,s:Leprocaulon_nicholsiae
ASV_505	0	0	0	15	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma_sp
ASV_506	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
ASV_507	0	0	0	0	0	0	10	14	0	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_508	6	6	4	0	0	0	1	2	1	0	11	1	0	1	0	0	0	0	0	0	1	0	0	0	1	6	15	NA
ASV_509	1	24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_51	3	0	0	2	0	0	256	83	18	98	601	25	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella,s:Rhinocladiella_sp
ASV_510	9	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Hysteriales,f:Hysteriaceae,g:Rhytidhysteron,s:Rhytidhysteron_sp
ASV_511	0	0	0	0	0	0	2	1	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_512	5	2	7	0	1	0	6	10	3	13	0	11	0	0	0	0	0	0	0	0	0	1	0	0	4	8	7	NA
ASV_513	1	1	0	21	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Cladosporium,s:Cladosporium_aphidis
ASV_514	0	0	0	0	0	0	3	5	0	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_515	6	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	8	10	8	0	0	2	k:Fungi,p:Ascomycota
ASV_516	7	11	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia,s:Knufia_sp
ASV_517	0	0	0	18	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma_sp
ASV_518	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Microascaceae_gen_Incertae_sedis,s:Microascaceae_sp
ASV_519	0	0	0	0	0	0	8	0	1	0	24	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Peltigerales,f:Pannariaceae,g:Pectenia,s:Pectenia_sp
ASV_52	49	71	92	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	591	20	2	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Verrucariaceae_gen_Incertae_sedis,s:Verrucariaceae_sp
ASV_520	5	1	11	7	3	2	7	5	0	2	2	4	0	0	0	0	0	0	7	8	4	3	3	2	3	5	6	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium_interruptum
ASV_521	0	0	0	0	0	0	15	20	0	9	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_522	0	0	0	0	0	0	0	0	4	1	29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella,s:Rhinocladiella_sp
ASV_523	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella,s:Mortierella_alpina
ASV_524	3	0	2	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_525	0	0	0	0	0	0	3	9	0	17	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_526	0	0	0	0	1	0	0	1	1	9	1	9	0	2	0	0	5	0	0	0	0	1	22	1	3	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora_sp
ASV_527	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	36	180	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Capnodiales_fam_Incertae_sedis,g:Capnodiales_gen_Incertae_sedis,s:Capnodiales_sp
ASV_528	0	0	0	7	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia,s:Ramularia_pistaciae
ASV_529	0	0	1	11	7	2	1	3	0	0	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Pseudocercospora,s:Pseudocercospora_cornicola
ASV_53	4	1	0	2	0	0	0	0	0	0	0	0	0	5	102	173	1	22	64	87	15	48	10	7	51	477	80	NA
ASV_530	0	1	0	9	2	11	5	1	0	2	1	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Ascochyta,s:Ascochyta_sp
ASV_531	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	24	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Devriesia,s:Devriesia_sp
ASV_532	0	0	0	7	1	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreales_fam_Incertae_sedis,g:Hypocreales_gen_Incertae_sedis,s:Hypocreales_sp
ASV_533	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	30	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Bionectriaceae_gen_Incertae_sedis,s:Bionectriaceae_sp
ASV_534	8	15	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	6	4	1	4	3	3	0	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Lecanoraceae
ASV_535	0	0	0	0	0	0	9	15	0	6	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_536	0	2	0	0	0	0	3	7	0	17	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_537	0	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Verrucaria,s:Verrucaria_sp
ASV_538	0	0	0	2	0	0	3	1	0	6	0	0	0	0	0	0	0	0	1	7	0	0	2	8	3	7	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Wardomycopsis,s:Wardomycopsis_litoralis
ASV_539	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella,s:Mortierella_sp
ASV_54	0	0	0	0	0	0	525	354	191	108	210	132	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	NA
ASV_540	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora_sp
ASV_541	0	0	0	0	0	0	0	20	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_542	0	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	4	11	10	0	0	0	k:Fungi,p:Ascomycota,c:Ascomycota_cls_Incertae_sedis,o:Ascomycota_ord_Incertae_sedis,f:Ascomycota_fam_Incertae_sedis,g:Ascomycota_gen_Incertae_sedis,s:Ascomycota_sp
ASV_543	2	0	0	20	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Saccotheciaceae,g:Aureobasidium,s:Aureobasidium_pullulans
ASV_544	1	0	0	12	1	5	0	1	0	0	1	1	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Nigrogranaceae,g:Nigrograna,s:Nigrograna_magnoliae
ASV_545	3	7	13	0	0	0	1	1	0	0	0	0	3	0	1	0	19	0	6	1	0	0	0	0	12	3	2	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_546	8	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	NA
ASV_547	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Schizothecium,s:Schizothecium_sp
ASV_548	0	0	0	0	0	0	0	0	2	0	28	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae,g:Bacidina,s:Bacidina_arnoldiana
ASV_549	0	0	0	0	0	0	0	0	0	0	0	0	10	18	0	131	3	0	0	0	0	0	0	0	0	0	0	NA
ASV_55	93	166	43	231	15	88	7	0	0	18	3	15	2	3	13	209	57	5	10	8	8	15	5	6	7	43	4	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Cladosporium,s:Cladosporium_sp
ASV_550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	21	0	6	0	0	0	0	0	0	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
ASV_551	0	0	0	0	0	0	5	6	0	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_552	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	4	4	1	19	3	0	0	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Lecanoraceae,g:Lecidella,s:Lecidella_stigmatea
ASV_553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	k:Fungi,p:Basidiomycota,c:Basidiomycota_cls_Incertae_sedis,o:Basidiomycota_ord_Incertae_sedis,f:Basidiomycota_fam_Incertae_sedis,g:Basidiomycota_gen_Incertae_sedis,s:Basidiomycota_sp
ASV_554	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_fam_Incertae_sedis,g:Camarographium,s:Camarographium_sp
ASV_555	0	0	0	0	0	0	0	0	2	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella,s:Rhinocladiella_sp
ASV_556	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_557	0	0	0	15	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Westerdykella,s:Westerdykella_centenaria
ASV_558	0	0	0	5	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_fam_Incertae_sedis,g:Pseudorobillarda,s:Pseudorobillarda_sp
ASV_559	0	0	0	3	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora_oxyspora
ASV_56	0	0	0	627	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	k:Fungi,p:Chytridiomycota,c:Rhizophlyctidomycetes,o:Rhizophlyctidales,f:Rhizophlyctidaceae,g:Rhizophlyctis,s:Rhizophlyctis_rosea
ASV_560	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	4	9	0	0	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Lecanoraceae
ASV_561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	16	0	0	12	0	4	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Scolecobasidium,s:Scolecobasidium_gamsii
ASV_562	14	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Myriangiales,f:Elsinoaceae,g:Elsinoe
ASV_563	0	2	0	18	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	1	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massarinaceae,g:Stagonospora,s:Stagonospora_sp
ASV_564	0	0	0	0	0	0	0	6	5	9	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Talaromyces
ASV_565	0	0	0	0	0	0	2	8	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_566	0	0	0	0	0	0	0	0	0	0	0	0	4	44	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
ASV_567	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	12	0	0	0	NA
ASV_568	1	9	1	2	1	12	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Plectosphaerellaceae,g:Plectosphaerella,s:Plectosphaerella_cucumerina
ASV_569	1	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Corynesporascaceae,g:Corynespora,s:Corynespora_cassiicola
ASV_57	0	0	1	306	3	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Septoria,s:Septoria_sp
ASV_570	0	0	0	0	0	0	17	14	0	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_571	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	0	0	0	27	0	2	9	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae
ASV_572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	7	12	1	0	0	11	0	0	0	NA
ASV_573	21	1	9	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	k:Fungi,p:Chytridiomycota,c:Spizellomycetes,o:Spizellomycetales,f:Spizellomycetales_fam_Incertae_sedis,g:Spizellomycetales_gen_Incertae_sedis,s:Spizellomycetales_sp
ASV_574	0	0	0	23	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideomycetes_ord_Incertae_sedis,f:Dothideomycetes_fam_Incertae_sedis,g:Dothideomycetes_gen_Incertae_sedis,s:Dothideomycetes_sp
ASV_575	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella,s:Rhinocladiella_sp
ASV_576	0	0	0	0	0	0	0	0	0	0	0	0	18	16	0	130	6	0	0	0	0	0	0	0	0	0	0	NA
ASV_577	2	2	0	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Zygosporium,s:Zygosporium_oscheoides
ASV_578	0	0	2	11	3	5	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Acrocalymmaceae,g:Acrocalymma,s:Acrocalymma_sp
ASV_579	0	0	0	0	0	0	24	4	0	6	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_58	3	1	2	8	0	0	521	97	16	90	517	89	0	0	0	0	0	0	0	0	0	5	2	5	0	2	2	NA
ASV_580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Capnodiales_fam_Incertae_sedis,g:Capnodiales_gen_Incertae_sedis,s:Capnodiales_sp
ASV_581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	NA
ASV_582	0	0	0	0	0	0	0	0	0	2	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia,s:Knufia_sp
ASV_583	0	0	0	0	0	0	0	0	0	0	0	0	64	2	0	0	8	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
ASV_584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	24	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Veronaea,s:Veronaea_sp
ASV_585	3	8	1	1	0	10	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	4	0	1	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae
ASV_586	12	9	6	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_caulivora
ASV_587	4	2	5	5	0	0	2	4	3	10	3	25	0	0	2	0	0	1	0	1	0	1	2	0	3	3	2	NA
ASV_588	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Acrocalymmaceae,g:Acrocalymma,s:Acrocalymma_sp
ASV_589	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	16	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Bionectriaceae_gen_Incertae_sedis,s:Bionectriaceae_sp
ASV_59	4	21	4	2	0	0	0	0	0	0	1	0	3	34	14	6	1	19	18	31	12	2	6	2	399	94	454	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
ASV_590	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_fam_Incertae_sedis,g:Pleosporales_gen_Incertae_sedis,s:Pleosporales_sp
ASV_591	0	0	0	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Cordycipitaceae_gen_Incertae_sedis,s:Cordycipitaceae_sp
ASV_592	0	0	0	0	0	0	11	17	2	12	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
ASV_593	0	1	0	9	5	7	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_melonis
ASV_594	20	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA
ASV_595	2	5	0	4	8	0	4	4	0	10	0	13	0	0	0	0	0	0	0	1	0	2	2	1	0	0	0	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora_sp
ASV_596	19	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Porpidiaceae,g:Oxnerella,s:Oxnerella_castanomelodes
ASV_597	0	0	0	3	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Exobasidiales,f:Brachybasidiaceae,g:Meira,s:Meira_nashicola
ASV_598	0	0	0	0	0	0	3	9	0	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
